WORLDQUANT LLC,EOLUS VIND AB,SE0007075056,"0,5",3/30/2020,
Arrowstreet Capital Limited Partnership,Dometic Group AB (publ),SE0007691613,"0,59",3/30/2020,
Citadel Europe LLP,Alfa Laval AB,SE0000695876,"0,77",3/30/2020,
Systematica Investments Limited,Hansa Biopharma AB,SE0002148817,"0,5",3/30/2020,
Lansdowne Partners (UK) LLP,Hoist Finance AB (publ),SE0006887063,"2,63",3/30/2020,
Wellington Management Company LLP,Boozt AB,SE0009888738,"0,53",3/30/2020,
Citadel Advisors LLC,Aktiebolaget SKF,SE0000108227,"0,69",3/30/2020,
Citadel Europe LLP,Aktiebolaget SKF,SE0000108227,"1,21",3/30/2020,
WORLDQUANT LLC,Nobina AB (publ),SE0007185418,"0,62",3/30/2020,
Sylebra Capital Limited,Mycronic AB (publ),SE0000375115,"0,53",3/30/2020,
Soroban Capital Partners LP,Lundin Energy AB,SE0000825820,"0,71",3/30/2020,
GMT Capital Corp,Mycronic AB (publ),SE0000375115,"0,96",3/27/2020,
Lansdowne Partners (UK) LLP,Intrum AB,SE0000936478,1,3/27/2020,
"CPMG, Inc.",Intrum AB,SE0000936478,2,3/27/2020,
"CPMG, Inc.",Intrum AB,SE0000936478,"2,01",3/27/2020,
Citadel Europe LLP,ICA Gruppen Aktiebolag,SE0000652216,"0,94",3/27/2020,
Squarepoint Ops LLC,Hansa Biopharma AB,SE0002148817,"0,79",3/27/2020,
Marshall Wace Asia Ltd,Skanska AB,SE0000113250,"0,5",3/27/2020,
Voleon Capital Management LP,Fingerprint Cards AB,SE0008374250,"1,31",3/27/2020,
Melvin Capital Management LP,H & M Hennes & Mauritz AB,SE0000106270,"0,51",3/27/2020,
Tiger Global Management LLC,H & M Hennes & Mauritz AB,SE0000106270,"0,76",3/27/2020,
Naya Capital Management UK Limited,Intrum AB,SE0000936478,"1,01",3/27/2020,
Lansdowne Partners (UK) LLP,Hoist Finance AB (publ),SE0006887063,"2,37",3/27/2020,
Citadel Advisors LLC,SSAB AB,SE0000120669,"1,1",3/27/2020,
AQR Capital Management LLC,SAAB Aktiebolag,SE0000112385,1,3/27/2020,
Candlestick Capital Management LP,Dometic Group AB (publ),SE0007691613,"0,5",3/27/2020,
Merian Global Investors UK Limited,Scandic Hotels Group AB,SE0007640156,"<0,5",3/27/2020,
"CPMG, Inc.",Intrum AB,SE0000936478,"2,38",3/26/2020,
GMT Capital Corp,Mycronic AB (publ),SE0000375115,"1,05",3/26/2020,
Citadel Europe LLP,Aktiebolaget SKF,SE0000108227,"1,32",3/26/2020,
Oceanwood Capital Management Limited,Aktiebolaget SKF,SE0000108227,"<0,5",3/26/2020,
Citadel Advisors LLC,Alfa Laval AB,SE0000695876,"<0,5",3/26/2020,
Luxor Capital Group LP,Electrolux Professional AB (publ),SE0013747870,"0,85",3/26/2020,
Wellington Management JAPAN PTE. LTD,Boozt AB,SE0009888738,"0,53",3/26/2020,
Citadel Europe LLP,ICA Gruppen Aktiebolag,SE0000652216,"0,86",3/26/2020,
Citadel Advisors LLC,Aktiebolaget SKF,SE0000108227,"0,79",3/26/2020,
Marshall Wace LLP,Modern Times Group MTG AB,SE0000412371,"0,9",3/26/2020,
WORLDQUANT LLC,Nobina AB (publ),SE0007185418,"0,58",3/26/2020,
Citadel Advisors LLC,Hansa Biopharma AB,SE0002148817,"<0,5",3/26/2020,
Citadel Advisors LLC,Modern Times Group MTG AB,SE0000412371,"0,54",3/26/2020,
Marshall Wace LLP,JM AB,SE0000806994,"1,48",3/26/2020,
Citadel Advisors LLC,SAS AB,SE0003366871,"0,6",3/26/2020,
Citadel Advisors LLC,Boliden AB,SE0012455673,"<0,5",3/26/2020,
Carlson Capital UK LLP ,Skanska AB,SE0000113250,"0,59",3/26/2020,
Marshall Wace LLP,Skanska AB,SE0000113250,"0,8",3/26/2020,
Voleon Capital Management LP,NetEnt AB (publ),SE0012455525,"1,33",3/26/2020,
AQR Capital Management LLC,Svenska Cellulosa Aktiebolaget SCA,SE0000112724,"1,68",3/26/2020,
Voleon Capital Management LP,Fingerprint Cards AB,SE0008374250,"1,25",3/26/2020,
WORLDQUANT LLC,Scandic Hotels Group AB,SE0007640156,"0,5",3/26/2020,
Luxor Capital Group LP,Electrolux Professional AB (publ),SE0013747870,"0,88",3/26/2020,
Marshall Wace LLP,SAS AB,SE0003366871,"1,68",3/26/2020,
Marshall Wace LLP,JM AB,SE0000806994,"1,54",3/25/2020,
Citadel Europe LLP,Aktiebolaget SKF,SE0000108227,"1,44",3/25/2020,
WORLDQUANT LLC,Nobina AB (publ),SE0007185418,"0,6",3/25/2020,
Select Equity Group LP,Elekta AB (publ),SE0000163628,"0,5226",3/25/2020,
Citadel Europe LLP,Alfa Laval AB,SE0000695876,"0,87",3/25/2020,
Marshall Wace LLP,BillerudKorsnäs Aktiebolag (publ),SE0000862997,"<0,5",3/25/2020,
"Lakewood Capital Management, LP",H & M Hennes & Mauritz AB,SE0000106270,"0,9",3/25/2020,
Citadel Advisors LLC,Hansa Biopharma AB,SE0002148817,"0,52",3/25/2020,
Marshall Wace LLP,H & M Hennes & Mauritz AB,SE0000106270,"<0,5",3/25/2020,
Squarepoint Ops LLC,Hansa Biopharma AB,SE0002148817,"0,87",3/25/2020,
"Lakewood Capital Management, LP",H & M Hennes & Mauritz AB,SE0000106270,"<0,5",3/25/2020,
Atom Investors LP,Intrum AB,SE0000936478,"<0,5",3/25/2020,
Select Equity Group LP,Elekta AB (publ),SE0000163628,"0,5",3/25/2020,
Marshall Wace LLP,SAS AB,SE0003366871,"1,79",3/25/2020,
Citadel Advisors LLC,SSAB AB,SE0000120669,"1,09",3/25/2020,
DNB Asset Management AS,Dustin Group AB,SE0006625471,"1,7",3/25/2020,
Marshall Wace LLP,Skanska AB,SE0000113250,"0,69",3/25/2020,
Marshall Wace LLP,Elekta AB (publ),SE0000163628,"0,79",3/25/2020,
Bogle Investment Management LP,G5 Entertainment AB (publ),SE0001824004,"0,61",3/25/2020,
AQR Capital Management LLC,ASSA ABLOY AB,SE0007100581,"<0,5",3/25/2020,
Citadel Advisors LLC,Boliden AB,SE0012455673,"0,55",3/25/2020,
AHL Partners LLP,BillerudKorsnäs Aktiebolag (publ),SE0000862997,"<0,5",3/25/2020,
Voleon Capital Management LP,Hansa Biopharma AB,SE0002148817,"0,91",3/24/2020,
Citadel Advisors LLC,SAS AB,SE0003366871,"0,59",3/24/2020,
Citadel Europe LLP,Aktiebolaget SKF,SE0000108227,"1,29",3/24/2020,
Citadel Advisors LLC,LeoVegas AB (publ),SE0008091904,"0,51",3/24/2020,
Marshall Wace LLP,SAS AB,SE0003366871,"1,88",3/24/2020,
Atom Investors LP,Intrum AB,SE0000936478,"0,5",3/24/2020,
DNB Asset Management AS,Dustin Group AB,SE0006625471,"1,99",3/24/2020,
Voleon Capital Management LP,NetEnt AB (publ),SE0012455525,"1,22",3/24/2020,
Bogle Investment Management LP,G5 Entertainment AB (publ),SE0001824004,"0,52",3/24/2020,
Voleon Capital Management LP,Munters Group AB,SE0009806607,"0,6",3/24/2020,
Marshall Wace LLP,Dometic Group AB (publ),SE0007691613,"<0,5",3/24/2020,
Marshall Wace LLP,Elekta AB (publ),SE0000163628,"0,85",3/24/2020,
GMT Capital Corp,Mycronic AB (publ),SE0000375115,"1,14",3/24/2020,
Voleon Capital Management LP,Fingerprint Cards AB,SE0008374250,"1,19",3/24/2020,
Squarepoint Ops LLC,CATENA MEDIA P.L.C,MT0001000109,"<0,5",3/24/2020,
AQR Capital Management LLC,Svenska Cellulosa Aktiebolaget SCA,SE0000112724,"1,7",3/24/2020,
Citadel Advisors LLC,ICA Gruppen Aktiebolag,SE0000652216,"<0,5",3/24/2020,
AQR Capital Management LLC,ASSA ABLOY AB,SE0007100581,2,3/24/2020,
Marshall Wace LLP,Modern Times Group MTG AB,SE0000412371,"0,8",3/23/2020,
Voleon Capital Management LP,Fingerprint Cards AB,SE0008374250,"1,03",3/23/2020,
Voleon Capital Management LP,LeoVegas AB (publ),SE0008091904,"1,53",3/23/2020,
Sylebra Capital Limited,Fingerprint Cards AB,SE0008374250,"0,81",3/23/2020,
Sylebra Capital Limited,Fingerprint Cards AB,SE0008374250,1,3/23/2020,
AQR Capital Management LLC,BillerudKorsnäs Aktiebolag (publ),SE0000862997,"1,07",3/23/2020,
ALCUR FONDER AB,HiQ International AB,SE0012454619,"0,5",3/23/2020,
Voleon Capital Management LP,NetEnt AB (publ),SE0012455525,"1,13",3/23/2020,
JPMorgan Asset Management (UK) Ltd,Tobii AB,SE0002591420,"1,08",3/23/2020,
Squarepoint Ops LLC,CATENA MEDIA P.L.C,MT0001000109,"0,5",3/23/2020,
Tiger Global Management LLC,H & M Hennes & Mauritz AB,SE0000106270,"0,8",3/23/2020,
Citadel Advisors LLC,ICA Gruppen Aktiebolag,SE0000652216,"0,7",3/23/2020,
Oceanwood Capital Management Limited,Intrum AB,SE0000936478,"1,13",3/23/2020,
Marshall Wace LLP,Dometic Group AB (publ),SE0007691613,"0,57",3/23/2020,
Squarepoint Ops LLC,Hansa Biopharma AB,SE0002148817,"0,97",3/23/2020,
Pictet Asset Management SA,Securitas AB,SE0000163594,"0,69",3/23/2020,
DNB Asset Management AS,Paradox Interactive AB (publ),SE0008294953,"0,77",3/23/2020,
Pelham Long Short Master Fund Ltd,Intrum AB,SE0000936478,"2,25",3/23/2020,
AQR Capital Management LLC,HEXPOL AB,SE0007074281,"0,77",3/23/2020,
MILLENNIUM INTERNATIONAL MANAGEMENT LP,BioArctic AB,SE0010323311,"<0,5",3/23/2020,
Oceanwood Capital Management Limited,Intrum AB,SE0000936478,"1,02",3/20/2020,
Oceanwood Capital Management Limited,Aktiebolaget SKF,SE0000108227,"0,52",3/20/2020,
AQR Capital Management LLC,Swedish Match AB,SE0000310336,"<0,5",3/20/2020,
WORLDQUANT LLC,EOLUS VIND AB,SE0007075056,"0,52",3/20/2020,
AKO Capital LLP,SAAB Aktiebolag,SE0000112385,"0,64",3/20/2020,
Marshall Wace LLP,SAS AB,SE0003366871,"1,99",3/20/2020,
Muddy Waters Capital LLC,Intrum AB,SE0000936478,"0,5",3/20/2020,
Voleon Capital Management LP,Oncopeptides AB,SE0009414576,"1,13",3/20/2020,
Merian Global Investors UK Limited,Scandic Hotels Group AB,SE0007640156,"0,52",3/20/2020,
Connor Clark & Lunn Investment Management Ltd.,BillerudKorsnäs Aktiebolag (publ),SE0000862997,"<0,5",3/20/2020,
Citadel Europe LLP,Aktiebolaget SKF,SE0000108227,"1,04",3/20/2020,
Citadel Europe LLP,H & M Hennes & Mauritz AB,SE0000106270,"0,62",3/20/2020,
Citadel Advisors LLC,Hansa Biopharma AB,SE0002148817,"0,65",3/20/2020,
Marshall Wace LLP,Elekta AB (publ),SE0000163628,"0,99",3/20/2020,
Parvus Asset Management Europe Limited,SECTRA Aktiebolag,SE0012853661,"0,81",3/20/2020,
Citadel Advisors LLC,Alfa Laval AB,SE0000695876,"0,5",3/20/2020,
GMT Capital Corp,Mycronic AB (publ),SE0000375115,"1,2",3/20/2020,
Marshall Wace LLP,Aktiebolaget SKF,SE0000108227,"<0,5",3/20/2020,
Sylebra Capital Limited,Fingerprint Cards AB,SE0008374250,"1,19",3/20/2020,
Voleon Capital Management LP,Tethys Oil AB,SE0012455202,"0,62",3/20/2020,
Hengistbury Investment Partners LLP,ICA Gruppen Aktiebolag,SE0000652216,"<0,5",3/20/2020,
Mangold Fondkommission AB,EMOTRA AB,SE0006851507,"3,41",3/20/2020,
Marshall Wace LLP,BillerudKorsnäs Aktiebolag (publ),SE0000862997,"0,55",3/20/2020,
WORLDQUANT LLC,Nobina AB (publ),SE0007185418,"0,61",3/20/2020,
THUNDERBIRD PARTNERS LLP,Intrum AB,SE0000936478,"0,58",3/19/2020,
Marshall Wace LLP,Sinch AB (publ),SE0007439112,"0,6",3/19/2020,
Oceanwood Capital Management Limited,Intrum AB,SE0000936478,"0,9",3/19/2020,
Citadel Europe LLP,SSAB AB,SE0000120669,"1,87",3/19/2020,
Marshall Wace LLP,Intrum AB,SE0000936478,"1,6",3/19/2020,
Squarepoint Ops LLC,CATENA MEDIA P.L.C,MT0001000109,"<0,5",3/19/2020,
Millennium Capital Partners LLP,Skanska AB,SE0000113250,"<0,5",3/19/2020,
ALCUR FONDER AB,Gränges AB,SE0006288015,"0,6",3/19/2020,
WORLDQUANT LLC,EOLUS VIND AB,SE0007075056,"<0,5",3/19/2020,
AQR Capital Management LLC,Svenska Cellulosa Aktiebolaget SCA,SE0000112724,"1,69",3/19/2020,
Marshall Wace LLP,SAS AB,SE0003366871,"2,07",3/19/2020,
GLG Partners LP,ICA Gruppen Aktiebolag,SE0000652216,"<0,5",3/19/2020,
Hengistbury Investment Partners LLP,ICA Gruppen Aktiebolag,SE0000652216,"0,6",3/19/2020,
JPMorgan Asset Management (UK) Ltd,BONESUPPORT HOLDING AB,SE0009858152,"0,91",3/19/2020,
Mangold Fondkommission AB,EMOTRA AB,SE0006851507,"2,65",3/19/2020,
Marshall Wace LLP,Boliden AB,SE0012455673,"1,28",3/19/2020,
Viking Global Investors LP,H & M Hennes & Mauritz AB,SE0000106270,"<0,5",3/19/2020,
Scopia Capital Management LP,Mycronic AB (publ),SE0000375115,"<0,5",3/19/2020,
Citadel Europe LLP,Aktiebolaget SKF,SE0000108227,"0,98",3/19/2020,
Squarepoint Ops LLC,Hansa Biopharma AB,SE0002148817,"1,09",3/19/2020,
Squarepoint Ops LLC,Tobii AB,SE0002591420,"<0,5",3/19/2020,
Citadel Europe LLP,H & M Hennes & Mauritz AB,SE0000106270,"0,55",3/19/2020,
Squarepoint Ops LLC,IMMUNICUM Aktiebolag,SE0005003654,"<0,5",3/19/2020,
Jane Street Group LLC,Collector AB,SE0007048020,"0,65",3/19/2020,
Marshall Wace LLP,Skanska AB,SE0000113250,"0,78",3/19/2020,
WORLDQUANT LLC,Nobina AB (publ),SE0007185418,"0,59",3/18/2020,
Citadel Europe LLP,SSAB AB,SE0000120669,"1,79",3/18/2020,
Voleon Capital Management LP,Fingerprint Cards AB,SE0008374250,"0,91",3/18/2020,
Carlson Capital UK LLP ,Skanska AB,SE0000113250,"0,69",3/18/2020,
Caxton Europe LLP,SAS AB,SE0003366871,"0,7",3/18/2020,
"Keel Capital S.A., SICAV-SIF - Foghorn 2",Byggmax Group AB,SE0003303627,"0,53",3/18/2020,
Squarepoint Ops LLC,IMMUNICUM Aktiebolag,SE0005003654,"0,59",3/18/2020,
Marshall Wace LLP,Skanska AB,SE0000113250,"0,8",3/18/2020,
Millennium Capital Partners LLP,Alfa Laval AB,SE0000695876,"<0,5",3/18/2020,
Mangold Fondkommission AB,EMOTRA AB,SE0006851507,"1,4",3/18/2020,
Voleon Capital Management LP,LeoVegas AB (publ),SE0008091904,"1,41",3/18/2020,
Marshall Wace LLP,Modern Times Group MTG AB,SE0000412371,"0,73",3/18/2020,
Marshall Wace LLP,Boliden AB,SE0012455673,"1,37",3/18/2020,
WORLDQUANT LLC,SAS AB,SE0003366871,"0,74",3/18/2020,
Scopia Capital Management LP,Mycronic AB (publ),SE0000375115,"1,1",3/18/2020,
TT International Asset Management Ltd,Munters Group AB,SE0009806607,"<0,5",3/18/2020,
TT International,Munters Group AB,SE0009806607,"<0,5",3/18/2020,
THUNDERBIRD PARTNERS LLP,Intrum AB,SE0000936478,"0,7",3/18/2020,
Marshall Wace LLP,SAS AB,SE0003366871,"2,12",3/18/2020,
Marshall Wace LLP,Dometic Group AB (publ),SE0007691613,"0,66",3/18/2020,
Armistice Capital LLC,Orexo AB,SE0000736415,"1,6",3/18/2020,
Marshall Wace LLP,BillerudKorsnäs Aktiebolag (publ),SE0000862997,"0,6",3/18/2020,
Squarepoint Ops LLC,Hansa Biopharma AB,SE0002148817,"1,18",3/18/2020,
Naya Capital Management UK Limited,JM AB,SE0000806994,"1,24",3/18/2020,
Millennium Capital Partners LLP,Skanska AB,SE0000113250,"0,5",3/18/2020,
Squarepoint Ops LLC,IMMUNICUM Aktiebolag,SE0005003654,"0,7",3/17/2020,
WORLDQUANT LLC,SAS AB,SE0003366871,"0,88",3/17/2020,
Marshall Wace LLP,SAS AB,SE0003366871,"2,27",3/17/2020,
Squarepoint Ops LLC,Hansa Biopharma AB,SE0002148817,"1,23",3/17/2020,
GMT Capital Corp,Clas Ohlson Aktiebolag,SE0000584948,"<0,5",3/17/2020,
WORLDQUANT LLC,Nobina AB (publ),SE0007185418,"0,74",3/17/2020,
Voleon Capital Management LP,Oncopeptides AB,SE0009414576,"1,06",3/17/2020,
Jane Street Group LLC,Collector AB,SE0007048020,"0,52",3/17/2020,
Voleon Capital Management LP,SAS AB,SE0003366871,"1,19",3/17/2020,
Marshall Wace LLP,H & M Hennes & Mauritz AB,SE0000106270,"0,59",3/17/2020,
Viking Global Investors LP,H & M Hennes & Mauritz AB,SE0000106270,"0,52",3/17/2020,
Voleon Capital Management LP,NetEnt AB (publ),SE0012455525,"1,01",3/17/2020,
WORLDQUANT LLC,Hansa Biopharma AB,SE0002148817,"<0,5",3/17/2020,
Oxford Asset Management,SAS AB,SE0003366871,"<0,5",3/17/2020,
PDT Partners LLC,SAS AB,SE0003366871,"<0,5",3/17/2020,
WORLDQUANT LLC,EOLUS VIND AB,SE0007075056,"0,58",3/17/2020,
WORLDQUANT LLC,SSAB AB,SE0000171100,"<0,5",3/17/2020,
Marshall Wace LLP,Aktiebolaget SKF,SE0000108227,"0,59",3/17/2020,
Citadel Europe LLP,Aktiebolaget SKF,SE0000108227,"0,86",3/17/2020,
Scopia Capital Management LP,Mycronic AB (publ),SE0000375115,"1,37",3/17/2020,
Citadel Europe LLP,Alfa Laval AB,SE0000695876,"0,91",3/17/2020,
Citadel Advisors LLC,Alfa Laval AB,SE0000695876,"<0,5",3/17/2020,
Voleon Capital Management LP,Powercell Sweden AB (publ),SE0006425815,"0,89",3/17/2020,
Voleon Capital Management LP,LeoVegas AB (publ),SE0008091904,"1,37",3/17/2020,
Marshall Wace LLP,Boliden AB,SE0012455673,"1,45",3/17/2020,
BlackRock Institutional Trust Company National Association,Boliden AB,SE0012455673,"<0,5",3/17/2020,
Hengistbury Investment Partners LLP,ICA Gruppen Aktiebolag,SE0000652216,"0,87",3/17/2020,
Citadel Europe LLP,ICA Gruppen Aktiebolag,SE0000652216,"0,6",3/17/2020,
Connor Clark & Lunn Investment Management Ltd.,BillerudKorsnäs Aktiebolag (publ),SE0000862997,"0,58",3/17/2020,
MILLENNIUM INTERNATIONAL MANAGEMENT LP,BioArctic AB,SE0010323311,"0,59",3/17/2020,
AKO Capital LLP,SAAB Aktiebolag,SE0000112385,"0,73",3/17/2020,
Marshall Wace LLP,JM AB,SE0000806994,"1,67",3/17/2020,
Rye Bay Capital LLP,JM AB,SE0000806994,"1,51",3/17/2020,
Marshall Wace Asia Ltd,Intrum AB,SE0000936478,"1,13",3/17/2020,
"CPMG, Inc.",Intrum AB,SE0000936478,"2,57",3/17/2020,
Voleon Capital Management LP,Fingerprint Cards AB,SE0008374250,"0,84",3/17/2020,
Sylebra Capital Limited,Fingerprint Cards AB,SE0008374250,"1,48",3/17/2020,
Voleon Capital Management LP,Tethys Oil AB,SE0012455202,"0,56",3/17/2020,
Connor Clark & Lunn Investment Management Ltd.,BillerudKorsnäs Aktiebolag (publ),SE0000862997,"0,58",3/17/2020,
Sylebra Capital Limited,Fingerprint Cards AB,SE0008374250,"1,63",3/16/2020,
Voleon Capital Management LP,Fingerprint Cards AB,SE0008374250,1,3/16/2020,
Voleon Capital Management LP,Tethys Oil AB,SE0012455202,"0,6",3/16/2020,
Marshall Wace LLP,Hexagon Aktiebolag,SE0000103699,"1,08",3/16/2020,
Voleon Capital Management LP,LeoVegas AB (publ),SE0008091904,"1,47",3/16/2020,
Bridger Management LLC,Elekta AB (publ),SE0000163628,"0,6",3/16/2020,
Marshall Wace LLP,SAS AB,SE0003366871,"2,34",3/16/2020,
DNB Asset Management AS,Paradox Interactive AB (publ),SE0008294953,"0,89",3/16/2020,
AKO Capital LLP,SAAB Aktiebolag,SE0000112385,"0,64",3/16/2020,
CapeView Capital LLP,SAAB Aktiebolag,SE0000112385,"0,62",3/16/2020,
Odey Asset Management LLP,JM AB,SE0000806994,"<0,5",3/16/2020,
Rye Bay Capital LLP,JM AB,SE0000806994,"1,33",3/16/2020,
Marshall Wace LLP,Boliden AB,SE0012455673,"1,52",3/16/2020,
Citadel Advisors LLC,SAS AB,SE0003366871,"<0,5",3/16/2020,
Oxford Asset Management,SAS AB,SE0003366871,"0,6",3/16/2020,
WORLDQUANT LLC,SAS AB,SE0003366871,"1,06",3/16/2020,
BlackRock Investment Management (UK) Limited,Securitas AB,SE0000163594,"0,87",3/16/2020,
Voleon Capital Management LP,SAS AB,SE0003366871,"1,29",3/16/2020,
Squarepoint Ops LLC,IMMUNICUM Aktiebolag,SE0005003654,"0,83",3/16/2020,
WORLDQUANT LLC,EOLUS VIND AB,SE0007075056,"0,68",3/16/2020,
Soroban Capital Partners LP,Lundin Energy AB,SE0000825820,"0,87",3/16/2020,
DNB Asset Management AS,Dustin Group AB,SE0006625471,"2,45",3/16/2020,
Citadel Europe LLP,Alfa Laval AB,SE0000695876,"1,04",3/16/2020,
Voleon Capital Management LP,Husqvarna Aktiebolag,SE0001662230,"<0,5",3/16/2020,
SFM UK Management LLP,Husqvarna Aktiebolag,SE0001662230,"<0,5",3/16/2020,
Marshall Wace LLP,Dometic Group AB (publ),SE0007691613,"0,74",3/16/2020,
JPMorgan Asset Management (UK) Ltd,RaySearch Laboratories AB (publ),SE0000135485,"1,28",3/16/2020,
Scopia Capital Management LP,Mycronic AB (publ),SE0000375115,"1,53",3/16/2020,
WORLDQUANT LLC,Nobina AB (publ),SE0007185418,"0,89",3/16/2020,
GMT Capital Corp,Mycronic AB (publ),SE0000375115,"1,34",3/16/2020,
Marshall Wace LLP,SSAB AB,SE0000171100,"<0,5",3/16/2020,
"CPMG, Inc.",Intrum AB,SE0000936478,"2,74",3/16/2020,
Voleon Capital Management LP,Oncopeptides AB,SE0009414576,"1,18",3/16/2020,
Atom Investors LP,Intrum AB,SE0000936478,"<0,5",3/16/2020,
Marshall Wace LLP,Intrum AB,SE0000936478,"1,51",3/16/2020,
GMT Capital Corp,Mycronic AB (publ),SE0000375115,"1,53",3/13/2020,
Scopia Capital Management LP,Mycronic AB (publ),SE0000375115,"1,78",3/13/2020,
EMINENCE CAPITAL LP,Elekta AB (publ),SE0000163628,"<0,5",3/13/2020,
WORLDQUANT LLC,EOLUS VIND AB,SE0007075056,"0,56",3/13/2020,
Squarepoint Ops LLC,IMMUNICUM Aktiebolag,SE0005003654,"0,95",3/13/2020,
Citadel Advisors LLC,Hansa Biopharma AB,SE0002148817,"0,7",3/13/2020,
Voleon Capital Management LP,Powercell Sweden AB (publ),SE0006425815,"1,08",3/13/2020,
Marshall Wace LLP,Aktiebolaget SKF,SE0000108227,"0,67",3/13/2020,
BlackRock Institutional Trust Company National Association,Boliden AB,SE0012455673,"0,54",3/13/2020,
PDT Partners LLC,SAS AB,SE0003366871,"0,58",3/13/2020,
GMT Capital Corp,Clas Ohlson Aktiebolag,SE0000584948,"0,58",3/13/2020,
Citadel Advisors LLC,Alfa Laval AB,SE0000695876,"0,57",3/13/2020,
Citadel Europe LLP,Alfa Laval AB,SE0000695876,"1,11",3/13/2020,
JPMorgan Asset Management (UK) Ltd,BONESUPPORT HOLDING AB,SE0009858152,"1,01",3/13/2020,
Marshall Wace LLP,Gränges AB,SE0006288015,"0,5",3/13/2020,
Carlson Capital UK LLP ,Skanska AB,SE0000113250,"0,57",3/13/2020,
Voleon Capital Management LP,LeoVegas AB (publ),SE0008091904,"1,39",3/13/2020,
Citadel Europe LLP,Aktiebolaget SKF,SE0000108227,"0,79",3/13/2020,
Oceanwood Capital Management Limited,Intrum AB,SE0000936478,"0,72",3/13/2020,
THUNDERBIRD PARTNERS LLP,Intrum AB,SE0000936478,"1,08",3/13/2020,
Tiger Global Management LLC,H & M Hennes & Mauritz AB,SE0000106270,"0,9",3/13/2020,
Voleon Capital Management LP,Fingerprint Cards AB,SE0008374250,"0,94",3/13/2020,
Echo Street Capital Management LLC,L E Lundbergföretagen Aktiebolag (publ),SE0000108847,"<0,5",3/13/2020,
Capital Fund Management SA,SAAB Aktiebolag,SE0000112385,"0,6",3/13/2020,
Lone Pine Capital LLC,Swedish Orphan Biovitrum AB (publ),SE0000872095,"<0,5",3/13/2020,
Voleon Capital Management LP,Husqvarna Aktiebolag,SE0001662230,"0,5",3/13/2020,
DNB Asset Management AS,Paradox Interactive AB (publ),SE0008294953,"0,95",3/13/2020,
Squarepoint Ops LLC,CATENA MEDIA P.L.C,MT0001000109,"0,56",3/13/2020,
Millennium Capital Partners LLP,Alfa Laval AB,SE0000695876,"0,5",3/12/2020,
Citadel Europe LLP,Aktiebolaget SKF,SE0000108227,"0,81",3/12/2020,
Marshall Wace LLP,Skanska AB,SE0000113250,"0,7",3/12/2020,
Voleon Capital Management LP,NetEnt AB (publ),SE0012455525,"1,12",3/12/2020,
Marshall Wace LLP,Modern Times Group MTG AB,SE0000412371,"0,67",3/12/2020,
EMINENCE CAPITAL LP,Elekta AB (publ),SE0000163628,"0,66",3/12/2020,
Marshall Wace LLP,Boliden AB,SE0012455673,"1,64",3/12/2020,
Citadel Advisors LLC,Hansa Biopharma AB,SE0002148817,"0,69",3/12/2020,
Marshall Wace LLP,Hexagon Aktiebolag,SE0000103699,"1,12",3/12/2020,
AQR Capital Management LLC,Swedish Match AB,SE0000310336,"0,57",3/12/2020,
Voleon Capital Management LP,LeoVegas AB (publ),SE0008091904,"1,28",3/12/2020,
Voleon Capital Management LP,Hansa Biopharma AB,SE0002148817,"0,8",3/12/2020,
Lone Pine Capital LLC,Swedish Orphan Biovitrum AB (publ),SE0000872095,"0,5",3/12/2020,
Scopia Capital Management LP,Mycronic AB (publ),SE0000375115,"2,03",3/12/2020,
Voleon Capital Management LP,Fingerprint Cards AB,SE0008374250,"0,79",3/12/2020,
Marshall Wace LLP,Elekta AB (publ),SE0000163628,"1,02",3/12/2020,
Sylebra Capital Limited,Fingerprint Cards AB,SE0008374250,"2,29",3/12/2020,
Marshall Wace LLP,Hansa Biopharma AB,SE0002148817,"<0,5",3/12/2020,
GUEVOURA FUND,Absolicon Solar Collector AB,SE0007387022,"<0,5",3/12/2020,
